title,description,url,company,rating,skills,location,salary_min,salary_max
IT Support Analyst / Technical Support Analyst,"Being first point of contact for all tech support queries via e-mail, phone or messages. Constant exposure to all levels of project implementation....","https://www.glassdoor.co.uk/job-listing/it-support-analyst-technical-support-analyst-joseph-hage-aaronson-llp-JV_IC2671300_KO0,44_KE45,69.htm?jl=1009332671270",Joseph Hage Aaronson LLP,4.5,"Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Outlook, Information security",Europe,563652000,793288000
Technical Support Engineer,"Over three million people can now choose how often they’re paid, track their shifts and earnings, start saving, use budgeting tools, get free financial coaching...","https://www.glassdoor.co.uk/job-listing/technical-support-engineer-wagestream-JV_IC2671300_KO0,26_KE27,37.htm?jl=1009341418578",Wagestream,3.8,"Incident management, SQL, AWS, PostgreSQL, Financial services",Europe,730660000,1565700000
Assistant Management Accountant,"The strategy focuses on four pillars: physical, emotional, financial and social aspects. A range of flexible benefits including gym discount and retail vouchers...","https://www.glassdoor.co.uk/job-listing/assistant-management-accountant-stephenson-harwood-llc-JV_IC2671300_KO0,31_KE32,54.htm?jl=1009332064129",Stephenson Harwood LLC,3.5,"Microsoft Excel, Communication skills",Europe,772412000,1043800000
Field Technician - High Tech Coffee Machinery,You must also be physically fit as there will be lots of heavy lifting and working on the floor inside cupboards. London – covering inside the M25*....,"https://www.glassdoor.co.uk/job-listing/field-technician-high-tech-coffee-machinery-the-retention-group-JV_IC2671300_KO0,43_KE44,63.htm?jl=1009270223204",Hidden for privacy reasons,0.0,"Heavy lifting, Mechanical knowledge",Europe,730660000,835040000
Energy Strategy Analyst,"We've been working hard to bring our customers on the Path to Net Zero, engaging consumers in flexibility. Nab a great deal on ultra-low emission car leasing,...","https://www.glassdoor.co.uk/job-listing/energy-strategy-analyst-ovo-energy-JV_IC2671300_KO0,23_KE24,34.htm?jl=1009327894325",OVO Energy,3.4,"Tableau, SQL, Analysis skills, Agile, Python",Europe,730660000,960296000
Office IT Engineer,We’re proud to be certified as a Great Place to Work and are committed to driving inclusion for all; creating a workplace that is fully representative of the...,"https://www.glassdoor.co.uk/job-listing/office-it-engineer-vodafone-JV_IC3381021_KO0,18_KE19,27.htm?jl=1009335795498",Vodafone,3.9,"Maintenance, Communication skills",Europe,751536000,1628328000
ICT User Support Assistant,"Tech Troubleshooting: Log support calls and dive into solving software and hardware issues for PCs, tablets, and mobile phones....","https://www.glassdoor.co.uk/job-listing/ict-user-support-assistant-farehambc-JV_IC2686968_KO0,26_KE27,36.htm?jl=1009329643490",Hidden for privacy reasons,0.0,"Organisational skills, IT",Europe,501024000,605404000
"Legal Recruiter, (in-house) Fixed Term Contract (100% remote working)",Build and maintain a pipeline of qualified candidates for current and future hiring needs. The ideal candidate will have between 2 to 5 years of experience in...,"https://www.glassdoor.co.uk/job-listing/legal-recruiter-in-house-fixed-term-contract-100-remote-working-sterlington-pllc-JV_IC2691218_KO0,63_KE64,80.htm?jl=1009340645569","Sterlington, PLLC",4.1,"ATS, Communication skills",Europe,521900000,897668000
Management Graduate Programme (2021 Intake),"Learn how FirstMind position solutions to customers relevant to their business needs. Genuine ambition to pursue a client-facing career, with a strong interest...","https://www.glassdoor.co.uk/job-listing/management-graduate-programme-2021-intake-firstmind-JV_IC2671300_KO0,41_KE42,51.htm?jl=1008241716233",FirstMind,2.1,"Sales, Business development, Leadership, Communication skills",Europe,605404000,1043800000
BTEC Tech Awards Sept 22 - Performing Arts - Moderator,Moderators are responsible for moderating centres’ assessment of candidates’ work in accordance with the agreed assessment criteria and the awarding...,"https://www.glassdoor.co.uk/job-listing/btec-tech-awards-sept-22-performing-arts-moderator-pearson-JV_IC2671300_KO0,50_KE51,58.htm?jl=1008903605747",Pearson,3.8,Teaching,Europe,626280000,897668000
"Office Executive - Maternity cover, Part time","Responsible for all front desk responsibilities, including greeting visitors, managing deliveries and assisting with co-workers queries....","https://www.glassdoor.co.uk/job-listing/office-executive-maternity-cover-part-time-marshmallow-JV_IC2671300_KO0,42_KE43,54.htm?jl=1009311679830",marshmallow,4.1,Google Suite,Europe,918544000,981172000
Customer Operations Representative (English & French...,"Assist in VR sessions to monitor performance and ensure everything runs smoothly. VR Walkthroughs: Guide new users through the setup of VR headsets, explaining...","https://www.glassdoor.co.uk/job-listing/customer-operations-representative-english-french-gemba-JV_IC2671300_KO0,49_KE50,55.htm?jl=1009330546859",Gemba,4.0,"French, Customer service, English",Europe,563652000,732747600
Game Programmer,"You’ll be involved in game design as well as coding, using feedback to build and iterate using a variety of technologies: our games run on the mobile & desktop...","https://www.glassdoor.co.uk/job-listing/game-programmer-mojiworks-JV_IC3294630_KO0,15_KE16,25.htm?jl=1009279776167",Mojiworks,4.1,"Unreal Engine, Unity, TypeScript",Europe,730660000,1294312000
Operations Manager,Multi-Site: 2 years (required). You will also get some tech to support you in your role in the form of a laptop and phone....,"https://www.glassdoor.co.uk/job-listing/operations-manager-boston-tea-party-JV_IC3280589_KO0,18_KE19,35.htm?jl=1009308486985",Boston Tea Party,4.0,Restaurant management,Europe,1043800000,1252560000
DevOps Engineer - (Junior - Lead),System Administrator / System Developer / System Programmer / Systems Engineer / Sys Admin / UNIX / Linux / Windows / Python / Perl / Bash / Puppet / Chef /...,"https://www.glassdoor.co.uk/job-listing/devops-engineer-junior-lead-jg-software-JV_IC3380454_KO0,27_KE28,39.htm?jl=1009341649804",Hidden for privacy reasons,0.0,"Perl, Puppet, Linux, Chef, Python",Europe,521900000,2609500000
Creative Technologist,"Help to create advanced technology and innovation experiences, driving concept co-creation, strategy, feasibility, definition, and development, execution, and...","https://www.glassdoor.co.uk/job-listing/creative-technologist-momentum-JV_IC2671300_KO0,21_KE22,30.htm?jl=1009269092564",Momentum,3.5,"CSS, Unreal Engine, Software deployment, C#, Git",Europe,668032000,897668000
Tech Lead,"Ensuring good code design, quality, reliability and resiliency, and driving process improvements. You will be the main driver in deciding on technical solutions...","https://www.glassdoor.co.uk/job-listing/tech-lead-evelyn-partners-JV_IC2662368_KO0,9_KE10,25.htm?jl=1009337396015",Evelyn Partners,3.4,"Azure, JUnit, React, Kubernetes, Git",Europe,960296000,1273436000
Sales Executive,"Ability to build lasting rapport with current and new customers. Well organised, methodical with strong attention to detail Ability to build lasting rapport...","https://www.glassdoor.co.uk/job-listing/sales-executive-chevalier-tech-JV_KO0,15_KE16,30.htm?jl=1009329521371",Hidden for privacy reasons,0.0,"English, Business development, Communication skills, Negotiation",Europe,1252560000,1628328000
Delivery Manager,"You are the primary client project contact, ensuring project scope is defined, adhered to by both client and team, managing the project plan, whilst providing...","https://www.glassdoor.co.uk/job-listing/delivery-manager-digitas-uk-JV_IC2671300_KO0,16_KE17,27.htm?jl=1009339875681",Digitas UK,3.8,"Waterfall, Administrative experience, Presentation skills, Team management, Agile",Europe,876792000,1544824000
Customer Support Expert (Technical Support),"They are the frontline support for businesses and accountants who use our Sage products in their everyday business lives, and experts for our customers...","https://www.glassdoor.co.uk/job-listing/customer-support-expert-technical-support-sage-JV_IC3293413_KO0,41_KE42,46.htm?jl=1009337669593",Sage,4.0,"Live chat, Sage, Customer service, Technical support, Customer support",Europe,501024000,542776000
"Marketing Specialist, EMEA","You will be responsible for planning and executing both in-person and digital events, developing content (with support of internal and external resources),...","https://www.glassdoor.co.uk/job-listing/marketing-specialist-emea-auditboard-JV_IC2671300_KO0,25_KE26,36.htm?jl=1009312285487",AuditBoard,4.5,"Google Suite, Microsoft Excel, Microsoft Office, B2B marketing",Europe,918544000,2066724000
Social Media Executive,"The social media executive role will be responsible for supporting the Senior Social Media Manager with executing the social media strategy at Lyst, with a...","https://www.glassdoor.co.uk/job-listing/social-media-executive-lyst-JV_IC2671300_KO0,22_KE23,27.htm?jl=1009330286307",Lyst,4.2,"Adobe Photoshop, Adobe Premiere, Adobe After Effects",Europe,793288000,1106428000
Supply Chain specialist,"Run and distribute weekly and monthly reports on inbound and outbound movements, warehouse functions, final mile partner, logistics and other supply chain...","https://www.glassdoor.co.uk/job-listing/supply-chain-specialist-canon-JV_IC3283577_KO0,23_KE24,29.htm?jl=1009333315380",Canon,3.4,"Power BI, Microsoft Excel, Oracle, Supply chain, Microsoft Office",Europe,501024000,563652000
"Customer Operations Associate, UK","Experience in customer support in insurance or financial services: You have at least 2 years experience supporting customers in a consumer-facing business,...","https://www.glassdoor.co.uk/job-listing/customer-operations-associate-uk-open-JV_IC2671300_KO0,32_KE33,37.htm?jl=1009301186825",Open,3.7,"Analysis skills, Customer support, Financial services",Europe,584528000,647156000
Delivery Lead,"Ultimately the Delivery Lead will work with the OKR leads, project teams and varying stakeholders across the business, including product and the tech teams to...","https://www.glassdoor.co.uk/job-listing/delivery-lead-moonpig-com-JV_IC2671300_KO0,13_KE14,25.htm?jl=1009313640411",Moonpig.com,3.9,"Jira, Waterfall, Project planning, Project management, Confluence",Europe,501024000,1461320000
Media Lead,Nurture and develop the 2 x Sr Media Managers you are managing. Deep multi-media planning experience across offline and digital channels....,"https://www.glassdoor.co.uk/job-listing/media-lead-just-eat-takeaway-com-JV_IC2671300_KO0,10_KE11,32.htm?jl=1009319927385",Just Eat Takeaway.com,3.8,Leadership,Europe,1002048000,1356940000
Finance Assistant,Degree or qualification in a relevant field (AAT Level 3; part-qualified ACCA etc) and motivated to pursue a career in finance; Tracking of VAT and other taxes;...,"https://www.glassdoor.co.uk/job-listing/finance-assistant-entocycle-ltd-JV_IC2671300_KO0,17_KE18,31.htm?jl=1009311711003",Hidden for privacy reasons,0.0,"Microsoft Office, Xero, IT, Bookkeeping",Europe,668032000,730660000
Director Head of Tech - CCO,Responsible for stakeholder management of leadership teams to ensure business objectives receive appropriate prioritization and funding for critical activities...,"https://www.glassdoor.co.uk/job-listing/director-head-of-tech-cco-barclays-JV_IC3253297_KO0,25_KE26,34.htm?jl=1009319653116",Barclays,3.9,"Change management, Leadership",Europe,835040000,960296000
Transport Operations Coordinator,Full Clean Driving license (you'll hop into driving & warehouse to support). You’ll support the Warehouse and Transport operations teams to achieve a brilliant...,"https://www.glassdoor.co.uk/job-listing/transport-operations-coordinator-octopus-energy-group-JV_IC3527546_KO0,32_KE33,53.htm?jl=1009337463037",Octopus Energy Group,4.3,"Driving, Warehouse experience",Europe,584528000,647156000
QA Assistant,"To ensure the safe and efficient receipt, storage and dispatch of ambient, chilled and specialty products to feed the flow of business operations while...","https://www.glassdoor.co.uk/job-listing/qa-assistant-bidfood-JV_IC2675166_KO0,12_KE13,20.htm?jl=1009323133377",Hidden for privacy reasons,0.0,"Communication skills, Time management",Europe,542776000,705608800
Philanthropy Assistant,"The postholder will work closely with the Philanthropy Support Lead to provide operational support and administration for the team, including events, donor...","https://www.glassdoor.co.uk/job-listing/philanthropy-assistant-alder-hey-children-s-charity-JV_IC3380289_KO0,22_KE23,51.htm?jl=1009308542169",Hidden for privacy reasons,0.0,Fundraising,Europe,521900000,626280000
Senior Implementation Consultant,"A good working knowledge of project change frameworks such as Prince 2, and experience of project management within workplace pensions and savings....","https://www.glassdoor.co.uk/job-listing/senior-implementation-consultant-cushon-JV_IC2671300_KO0,32_KE33,39.htm?jl=1009336678902",Cushon,4.0,"Project management, Communication skills",Europe,835040000,981172000
Scanning and Filing Assistant,"This is an entry-level role, which provides significant exposure to the running of a busy law firm and office. Scanning incoming post across to lawyers;...","https://www.glassdoor.co.uk/job-listing/scanning-and-filing-assistant-setfords-solicitors-JV_IC3294630_KO0,29_KE30,49.htm?jl=1009323369955",Setfords Solicitors,4.4,,Europe,521900000,678470000
Marketing Analyst Specialist,"Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Citigroup, its...","https://www.glassdoor.co.uk/job-listing/marketing-analyst-specialist-citi-JV_IC2671300_KO0,28_KE29,33.htm?jl=1009307778702",Citi,3.8,"Data analysis skills, Financial services, Leadership, Communication skills, Marketing",Europe,1252560000,2400740000
Conceptual Creative,"Experience working as a Conceptual Creative in a fast-paced marketing, digital or media agency environment - or similar. 4pm Friday finishes all year round....","https://www.glassdoor.co.uk/job-listing/conceptual-creative-smg-JV_IC2671300_KO0,19_KE20,23.htm?jl=1009187240926",SMG,4.0,"Adobe Photoshop, Adobe Illustrator, Adobe Creative Suite, Organisational skills, Adobe InDesign",Europe,688908000,895580400
Software Developer,Develop our Sportsbook product and applications. Experience of developing applications using non-blocking IO (event loops). Fun and engaging company events....,"https://www.glassdoor.co.uk/job-listing/software-developer-playtech-JV_IC2671300_KO0,18_KE19,27.htm?jl=1009210724591",Playtech,4.1,"Oracle, Kubernetes, Relational databases, NoSQL, MongoDB",Europe,835040000,1169056000
Tech Lead,"You will work with their team and alongside other teams to develop new product features, progressively improve product quality and to resolve customer issues,...","https://www.glassdoor.co.uk/job-listing/tech-lead-verint-systems-inc-JV_IC3298888_KO0,9_KE10,28.htm?jl=1009293785070",Verint Systems Inc.,4.1,"Docker, REST",Europe,876792000,1022924000
Senior Copywriter,"Content Development: Create engaging and informative content that educates and persuades our target audience, driving brand awareness, engagement, and customer...","https://www.glassdoor.co.uk/job-listing/senior-copywriter-educational-testing-service-ets-JV_IC2671300_KO0,17_KE18,49.htm?jl=1009329722998",Educational Testing Service (ETS),3.1,"English, Project management, Content creation, SEO, Proofreading",Europe,501024000,939420000
Business Development Executive - London,You will join QA as a Business Development Executive; your focus will be to prospect new business gained from both cold and warm leads and grow an account base...,"https://www.glassdoor.co.uk/job-listing/business-development-executive-london-qa-limited-JV_IC2671300_KO0,37_KE38,48.htm?jl=1009328246703",QA Limited,3.6,B2B sales,Europe,563652000,668032000
Graduate Finance Assistant,"Day to day, you will be responsible for processing bank receipts, working with foreign currency, reconciling accounts, liaising with our school customers on...","https://www.glassdoor.co.uk/job-listing/graduate-finance-assistant-twinkl-JV_IC3414736_KO0,26_KE27,33.htm?jl=1009340050915",Twinkl,2.1,"Sage, Accounting software, QuickBooks, Organisational skills, Communication skills",Europe,521900000,584528000
Solutions Architect,"PEC enables & delivers personalised customer communications & experiences across all channels, media and business areas supporting the Customer Relationship...","https://www.glassdoor.co.uk/job-listing/solutions-architect-lloyds-banking-group-JV_IC2671300_KO0,19_KE20,40.htm?jl=1009337109440",Lloyds Banking Group,3.5,"Cloud architecture, Big data, NoSQL, Google Cloud Platform, Java",Europe,2108476000,2463368000
Technical Support Executive,"As a technical role, you will be responsible for the troubleshooting of client issues, improving support processes and building relationships with all of our...","https://www.glassdoor.co.uk/job-listing/technical-support-executive-aareon-ag-JV_IC2671300_KO0,27_KE28,37.htm?jl=1009270930025",Aareon AG,3.2,Customer support,Europe,626280000,814164000
Project Manager,"Drive new business by supplying to bids and other sales activities. This is a hybrid role, requiring an average of 1-2 days per week in an office, the rest of...","https://www.glassdoor.co.uk/job-listing/project-manager-sopra-steria-JV_IC2669775_KO0,15_KE16,28.htm?jl=1009342012194",Sopra Steria,3.7,"Waterfall, Microsoft Office, Project management, Agile, IT",Europe,981172000,1210808000
Learning Technologist (Digital Assessment),The role will require excellent knowledge and experience of digital assessment platforms and the delivery of digital assessments via VLE platforms....,"https://www.glassdoor.co.uk/job-listing/learning-technologist-digital-assessment-university-of-london-JV_IC2671300_KO0,40_KE41,61.htm?jl=1009318329298",University of London,4.0,"Organisational skills, Communication skills, Time management",Europe,835040000,1085552000
Sales Development Representative,You’ll be “running your own business” with full autonomy to control your sales strategy. 2 volunteering/community activity days per year....,"https://www.glassdoor.co.uk/job-listing/sales-development-representative-achievers-JV_IC2671300_KO0,32_KE33,42.htm?jl=1009299755904",Achievers,4.1,"Salesforce, Communication skills",Europe,730660000,949858000
180 Creative Recruiter,"The successful candidate will be responsible for managing and growing a portfolio of exciting clients, sourcing and engaging with candidates, driving revenue...","https://www.glassdoor.co.uk/job-listing/180-creative-recruiter-yunojuno-JV_IC2671300_KO0,22_KE23,31.htm?jl=1009207342555",YunoJuno,4.2,"Branding, UX, Contracts, Communication skills, Time management",Europe,626280000,1002048000
Tech Director,"Driven by a culture of self-regulated teamwork, each team -or POD- works directly with our customers with a full maturity path that evolves as they increase...","https://www.glassdoor.co.uk/job-listing/tech-director-globant-JV_IC2671300_KO0,13_KE14,21.htm?jl=1008925565617",Globant,4.1,"English, Agile, Leadership",Europe,668032000,1148180000
Core Tech Programmer,"Design and implement well-engineered, reliable, maintainable, and bug-free code. Collaborate with team members to develop various (engine-) systems....","https://www.glassdoor.co.uk/job-listing/core-tech-programmer-cloud-imperium-games-JV_IC2691218_KO0,20_KE21,41.htm?jl=1009023544570",Cloud Imperium Games,2.9,"C++, Maths",Europe,501024000,605404000
"Technical Program Manager, Privacy",Experience driving and delivering complex tech programs or products from inception to delivery. This person will be an integral leader in our Product Compliance...,"https://www.glassdoor.co.uk/job-listing/technical-program-manager-privacy-meta-JV_IC2671300_KO0,33_KE34,38.htm?jl=1009342747277",Meta,4.0,"Programme management, Driving, Distributed systems, Systems engineering, Requirements gathering",Europe,2087600000,2672128000
UX Copywriter - (GB),"Collaborate with designers, product managers, and engineers to define user interface requirements for our products....","https://www.glassdoor.co.uk/job-listing/ux-copywriter-gb-moniepoint-JV_IC2671300_KO0,16_KE17,27.htm?jl=1009308582192",Hidden for privacy reasons,0.0,"English, SEO, UX, Organisational skills, Agile",Europe,730660000,1022924000
Key Account Manager Fulltime at Tech Startup in London,You ensure a steady progress and are able to accurately forecast and update your pipeline for all key account activities....,"https://www.glassdoor.co.uk/job-listing/key-account-manager-fulltime-at-tech-startup-in-london-neotaste-gmbh-JV_IC2671300_KO0,54_KE55,68.htm?jl=1009341181230",NeoTaste GmbH,5.0,"English, Business development, Account management, Communication skills",Europe,835040000,1774460000
Product Operations Specialist,"Minimum 3 years of experience in product marketing, product management, technical writing, UR/UX or a related field. How we’ll help with finance matters....","https://www.glassdoor.co.uk/job-listing/product-operations-specialist-qa-limited-JV_IC2671300_KO0,29_KE30,40.htm?jl=1009188948872",QA Limited,3.6,"Project management, Product management, UX, Technical writing, Marketing",Europe,709784000,1252560000
"Events Assistant, Sustainable Workspaces","As you grow with us, you can access additional benefits, including a Learning & Development allowance; enhanced maternity, paternity, and adoption leave & pay...","https://www.glassdoor.co.uk/job-listing/events-assistant-sustainable-workspaces-sustainable-venture-development-partners-JV_IC2671300_KO0,39_KE40,80.htm?jl=1009302615659",Sustainable Venture Development Partners,3.6,,Europe,584528000,605404000
Senior Social Creative,"We work 3 days in the office and 2 from home, there are no mandatory days so you manage your diary to work with your lifestyle. What we are looking for....","https://www.glassdoor.co.uk/job-listing/senior-social-creative-coolr-JV_IC2671300_KO0,22_KE23,28.htm?jl=1009117136154",Coolr,4.9,"Presentation skills, Copywriting",Europe,626280000,939420000
Account Manager - Sports PR,"Work is fast paced, varied and challenging, as the team run busy press offices, devise, and implement major brand initiatives - both globally and locally - and...","https://www.glassdoor.co.uk/job-listing/account-manager-sports-pr-hill-knowlton-JV_IC2671300_KO0,25_KE26,39.htm?jl=1009323333580",Hill & Knowlton,3.8,"Legal drafting, Media relations, Account management",Europe,835040000,1148180000
Partner Marketing Specialist,"Proficient in partner marketing and knowledgeable in partner sales strategies, with a proven track record of creating and implementing successful co-marketing...","https://www.glassdoor.co.uk/job-listing/partner-marketing-specialist-workato-JV_IC2671300_KO0,28_KE29,36.htm?jl=1009333564516",Workato,4.1,"Social media management, Content creation, SaaS, Marketing",Europe,1523948000,2296360000
"Office Cleaning Job in North West London, Neasden (NW2)","Emptying waste bins or similar receptacles, transporting waste material to designated collection points. Sweeping floors with brushes or dust control mops....","https://www.glassdoor.co.uk/job-listing/office-cleaning-job-in-north-west-london-neasden-nw2-bluestorm-recruitment-by-dazzle-JV_IC2671300_KO0,52_KE53,84.htm?jl=1008653448229",Bluestorm Recruitment by Dazzle,3.0,English,Europe,668032000,1043800000
Scrum Master,"Demonstrated success in fostering team collaboration and driving high-performance culture. Work hand-in-hand with product managers, designers, and other...","https://www.glassdoor.co.uk/job-listing/scrum-master-mhr-international-uk-limited-JV_IC3380454_KO0,12_KE13,41.htm?jl=1009283779305",MHR INTERNATIONAL UK LIMITED,3.4,"Project management, Continuous improvement, Software development, Agile, Leadership",Europe,1043800000,1482196000
Product Owner,"Support the delivery of good customer outcomes through all activities and deliverables, enabling us to act in good faith towards customers, avoid causing...","https://www.glassdoor.co.uk/job-listing/product-owner-aviva-JV_IC2671300_KO0,13_KE14,19.htm?jl=1009317005504",Aviva,3.8,Change management,Europe,1878840000,2442492000
VP of Engineering,"Passion for innovation, technology, and driving positive change in the industry. Experience with developing and delivering B2B and SaaS based products....","https://www.glassdoor.co.uk/job-listing/vp-of-engineering-flexciton-JV_IC2671300_KO0,17_KE18,27.htm?jl=1009328041311",Flexciton,3.9,"Cloud infrastructure, DevOps, B2B, SaaS, AI",Europe,1983220000,3340160000
Data Migration Business Analyst,Collaborating with stakeholders including tech/ops partners and driving the data cleanup activities as well as processing optimisation/automation opportunities....,"https://www.glassdoor.co.uk/job-listing/data-migration-business-analyst-barclays-JV_IC2671300_KO0,31_KE32,40.htm?jl=1009332691888",Barclays,3.9,"Jira, Microsoft Powerpoint, Microsoft Excel, Waterfall, Agile",Europe,835040000,1294312000
Social Worker - Adult Services,"Candidates must hold a Social Work England recognised social work qualification or equivalent, be Social Work England registered and have evidence of continuing...","https://www.glassdoor.co.uk/job-listing/social-worker-adult-services-london-borough-of-hackney-JV_IC2686515_KO0,28_KE29,54.htm?jl=1009346261331",London Borough of Hackney,3.7,"Social work, AI, Communication skills",Europe,876792000,960296000
Campaign Insights Analyst - 12-month fixed term contract,Analyse the results for campaigns (across email/app/social). Enhanced maternity/paternity/adoption leave pay and gift card for anyone expecting or adopting a...,"https://www.glassdoor.co.uk/job-listing/campaign-insights-analyst-12-month-fixed-term-contract-boots-JV_IC3527944_KO0,54_KE55,60.htm?jl=1009336973973",Boots,3.5,"Power BI, Relational databases, R, SQL, Adobe Campaign",Europe,501024000,835040000
Executive Assistant to CTO,"Manage phone calls, taking messages, and supporting external visitors or guests Deal with highly sensitive and confidential information appropriately,...","https://www.glassdoor.co.uk/job-listing/executive-assistant-to-cto-vaarst-JV_IC3280589_KO0,26_KE27,33.htm?jl=1009330547361",Vaarst,4.1,"Organisational skills, Communication skills, Time management",Europe,939420000,1221246000
Account Executive - Fast Growing Tech Company (100k OTE+),Achieve sales targets by closing inbound and outbound accounts from SMB to Enterprise Customers. 3+ years of proven ability in managing complex 3-9 month SaaS...,"https://www.glassdoor.co.uk/job-listing/account-executive-fast-growing-tech-company-100k-ote-kovai-co-JV_IC4028550_KO0,52_KE53,61.htm?jl=1009234618528",Kovai.co,4.2,"Sales, IT, VMWare, AI, Communication skills",Europe,2087600000,2713880000
Adviser,"Contract Duration: Full-time, Permanent (4 days in the office and 1 day work from home)*. The is a respected role that calls for a great degree of discretion,...","https://www.glassdoor.co.uk/job-listing/adviser-goldsmiths-students-union-JV_IC2671290_KO0,7_KE8,33.htm?jl=1009293278062",Goldsmiths Students' Union,4.1,,Europe,542776000,855916000
"VC Associate, Growth Team (f/m/d), full-time in London, Berlin, Paris, Vienna or Munich","You will be responsible for trend scouting, deal sourcing, and due diligence for investment opportunities. Help with the Growth fund’s key strategic projects,...","https://www.glassdoor.co.uk/job-listing/vc-associate-growth-team-fmd-full-time-in-london-berlin-paris-vienna-or-munich-speedinvest-JV_IC2671300_KO0,78_KE79,90.htm?jl=1009201608495",Speedinvest,3.8,English,Europe,981172000,1377816000
Assistant Farm Manager (Dairy),"Due to the frequency that the role holder will drive vehicles a full, current driving licence is also essential for this post....","https://www.glassdoor.co.uk/job-listing/assistant-farm-manager-dairy-university-of-nottingham-JV_IC3527966_KO0,28_KE29,53.htm?jl=1009327876863",University of Nottingham,4.1,Team management,Europe,709784000,960296000
Development Officer / Swyddog Datblygu,"The role is instrumental to the project’s success and combines service delivery with the opportunity to work collaboratively and creatively with families, the...","https://www.glassdoor.co.uk/job-listing/development-officer-swyddog-datblygu-prison-advice-and-care-trust-JV_IC3312297_KO0,36_KE37,65.htm?jl=1009317262796",Prison Advice and Care Trust,3.6,IT,Europe,521900000,678470000
"Office Manager, Institute of Making","Duties include managing the Institute of Making’s financial administration; managing and supporting the Institute’s HR administration; planning, organising and...","https://www.glassdoor.co.uk/job-listing/office-manager-institute-of-making-university-college-london-JV_IC2671300_KO0,34_KE35,60.htm?jl=1009320233626",University College London,4.2,"Microsoft Word, Microsoft Excel, Procurement, IT, Office experience",Europe,876792000,1064676000
Business Analyst - FLEXCUBE,"With an entrepreneurial mindset and creative outlook, we evaluate customers’ problems and craft innovative solutions that involve the use of technologies like...","https://www.glassdoor.co.uk/job-listing/business-analyst-flexcube-wipro-limited-JV_IC2671300_KO0,25_KE26,39.htm?jl=1009322036368",Wipro Limited,3.7,"Oracle, Microsoft Outlook, 5G, Business analysis, Project implementation",Europe,876792000,1148180000
Application Support Analyst,"This is a hybrid position, 3 days per week in the Central London office, offering a great salary and benefits package....","https://www.glassdoor.co.uk/job-listing/application-support-analyst-synapri-JV_IC2671300_KO0,27_KE28,35.htm?jl=1009327978655",Synapri,5.0,"Azure, Microsoft SQL Server, SharePoint, Application support, T-SQL",Europe,939420000,1148180000
People Lead,"Our customers save on average £15,000 on legal fees per year with Genie. Substantial equipment budget for you to set up a home working environment, including a...","https://www.glassdoor.co.uk/job-listing/people-lead-genie-ai-JV_IC2671300_KO0,11_KE12,20.htm?jl=1009318916576",Genie AI,4.5,"Human resources, GitHub",Europe,1252560000,2087600000
Commercial Talent Partner (6 Months FTC),"Experience - 3 Years minimum experience sourcing sales talent in a fast paced environment. Reporting directly into the Head of Talent Acquisition, and working...","https://www.glassdoor.co.uk/job-listing/commercial-talent-partner-6-months-ftc-fresha-JV_IC2671300_KO0,38_KE39,45.htm?jl=1009318621422",Fresha,5.0,"Sales, ATS",Europe,751536000,1482196000
Customer Service Coordinator,"Answering inbound calls from Learners, Apprentices and any other customers calling into QA. Slough - Hybrid/Remote (2-3 days in office)....","https://www.glassdoor.co.uk/job-listing/customer-service-coordinator-qa-limited-JV_IC2675166_KO0,28_KE29,39.htm?jl=1009280693665",QA Limited,3.6,"Customer service, English, Microsoft Office, Administrative experience, Data entry",Europe,501024000,584528000
Director of Delivery Operations,"Time off - 27 days holiday, plus 7 additional days off: 1 life event day, 2 volunteer days and 4 company-wide wellbeing days and 8 bank holidays per year....","https://www.glassdoor.co.uk/job-listing/director-of-delivery-operations-multiverse-JV_IC2671300_KO0,31_KE32,42.htm?jl=1009342168193",Multiverse,3.4,"Profit & loss, Analysis skills, Continuous improvement, Leadership, Communication skills",Europe,918544000,1273436000
Platform Engineer,"Our goal is to build deeper relationships with our customers, transforming insurance from a costly necessity to a valued support system....","https://www.glassdoor.co.uk/job-listing/platform-engineer-policy-expert-JV_IC2671300_KO0,17_KE18,31.htm?jl=1009327651004",Policy Expert,4.7,"Cloud infrastructure, OOP, AWS, GitHub, Scalability",Europe,1565700000,1878840000
Product Assistant (Asia),"Day to day product support of sales team to ensure efficiency and maximise sales opportunities. Creating sales tools e.g., cheat sheets and templates to support...","https://www.glassdoor.co.uk/job-listing/product-assistant-asia-flight-centre-travel-group-JV_IC3252732_KO0,22_KE23,49.htm?jl=1009333440348",Flight Centre Travel Group,3.5,Time management,Europe,793288000,1565700000
Junior Professional Services Consultant,The Junior Consultant is responsible for working with the regional Professional Services team on all post sales activities with Asite’s customers while also...,"https://www.glassdoor.co.uk/job-listing/junior-professional-services-consultant-asite-JV_IC2671300_KO0,39_KE40,45.htm?jl=1009239451794",Asite,3.2,"Presentation skills, SaaS, Communication skills",Europe,918544000,1043800000
