"title","description","url","company","rating","skills","location","salary_min","salary_max"
"Delivery Manager","You are the primary client project contact, ensuring project scope\n              is defined, adhered to by both client and team, managing the\n              project plan, whilst providing……","https://www.glassdoor.co.uk/job-listing/delivery-manager-digitas-uk-JV_IC2671300_KO0,16_KE17,27.htm?jl=1009339875681","Digitas UK","3.8","Waterfall, Administrative experience, Presentation\n              skills, Team management, Agile","Europe","876792000","1544824000"
"Customer Support Expert (Technical Support)","They are the frontline support for businesses and accountants who\n              use our Sage products in their everyday business lives, and\n              experts for our customers……","https://www.glassdoor.co.uk/job-listing/customer-support-expert-technical-support-sage-JV_IC3293413_KO0,41_KE42,46.htm?jl=1009337669593","Sage","4.0","Live chat, Sage, Customer service, Technical\n              support, Customer support","Europe","501024000","542776000"
"Marketing Specialist, EMEA","You will be responsible for planning and executing both in-person\n              and digital events, developing content (with support of internal\n              and external resources),……","https://www.glassdoor.co.uk/job-listing/marketing-specialist-emea-auditboard-JV_IC2671300_KO0,25_KE26,36.htm?jl=1009312285487","AuditBoard","4.5","Google Suite, Microsoft Excel, Microsoft Office,\n              B2B marketing","Europe","918544000","2066724000"
"Social Media Executive","The social media executive role will be responsible for supporting\n              the Senior Social Media Manager with executing the social media\n              strategy at Lyst, with a……","https://www.glassdoor.co.uk/job-listing/social-media-executive-lyst-JV_IC2671300_KO0,22_KE23,27.htm?jl=1009330286307","Lyst","4.2","Adobe Photoshop, Adobe Premiere, Adobe After\n              Effects","Europe","793288000","1106428000"
"Supply Chain specialist","Run and distribute weekly and monthly reports on inbound and\n              outbound movements, warehouse functions, final mile partner,\n              logistics and other supply chain……","https://www.glassdoor.co.uk/job-listing/supply-chain-specialist-canon-JV_IC3283577_KO0,23_KE24,29.htm?jl=1009333315380","Canon","3.4","Power BI, Microsoft Excel, Oracle, Supply chain,\n              Microsoft Office","Europe","501024000","563652000"
"Customer Operations Associate, UK","Experience in customer support in insurance or financial services:\n              You have at least 2 years experience supporting customers in a\n              consumer-facing business,……","https://www.glassdoor.co.uk/job-listing/customer-operations-associate-uk-open-JV_IC2671300_KO0,32_KE33,37.htm?jl=1009301186825","Open","3.7","Analysis skills, Customer support, Financial\n              services","Europe","584528000","647156000"
"Delivery Lead","Ultimately the Delivery Lead will work with the OKR leads, project\n              teams and varying stakeholders across the business, including\n              product and the tech teams to……","https://www.glassdoor.co.uk/job-listing/delivery-lead-moonpig-com-JV_IC2671300_KO0,13_KE14,25.htm?jl=1009313640411","Moonpig.com","3.9","Jira, Waterfall, Project planning, Project\n              management, Confluence","Europe","501024000","1461320000"
"Media Lead","Nurture and develop the 2 x Sr Media Managers you are managing.\n              Deep multi-media planning experience across offline and digital\n              channels.…","https://www.glassdoor.co.uk/job-listing/media-lead-just-eat-takeaway-com-JV_IC2671300_KO0,10_KE11,32.htm?jl=1009319927385","Just Eat Takeaway.com","3.8","Leadership","Europe","1002048000","1356940000"
"Finance Assistant","Degree or qualification in a relevant field (AAT Level 3;\n              part-qualified ACCA etc) and motivated to pursue a career in\n              finance; Tracking of VAT and other taxes;…","https://www.glassdoor.co.uk/job-listing/finance-assistant-entocycle-ltd-JV_IC2671300_KO0,17_KE18,31.htm?jl=1009311711003","Hidden for privacy reasons","0.0","Microsoft Office, Xero, IT, Bookkeeping","Europe","668032000","730660000"
"Director Head of Tech - CCO","Responsible for stakeholder management of leadership teams to\n              ensure business objectives receive appropriate prioritization and\n              funding for critical activities……","https://www.glassdoor.co.uk/job-listing/director-head-of-tech-cco-barclays-JV_IC3253297_KO0,25_KE26,34.htm?jl=1009319653116","Barclays","3.9","Change management, Leadership","Europe","835040000","960296000"
"Transport Operations Coordinator","Full Clean Driving license (you'll hop into driving &\n              warehouse to support). You’ll support the Warehouse and Transport\n              operations teams to achieve a brilliant……","https://www.glassdoor.co.uk/job-listing/transport-operations-coordinator-octopus-energy-group-JV_IC3527546_KO0,32_KE33,53.htm?jl=1009337463037","Octopus Energy Group","4.3","Driving, Warehouse experience","Europe","584528000","647156000"
"QA Assistant","To ensure the safe and efficient receipt, storage and dispatch of\n              ambient, chilled and specialty products to feed the flow of\n              business operations while……","https://www.glassdoor.co.uk/job-listing/qa-assistant-bidfood-JV_IC2675166_KO0,12_KE13,20.htm?jl=1009323133377","Hidden for privacy reasons","0.0","Communication skills, Time management","Europe","542776000","705608800"
"Philanthropy Assistant","The postholder will work closely with the Philanthropy Support\n              Lead to provide operational support and administration for the\n              team, including events, donor……","https://www.glassdoor.co.uk/job-listing/philanthropy-assistant-alder-hey-children-s-charity-JV_IC3380289_KO0,22_KE23,51.htm?jl=1009308542169","Hidden for privacy reasons","0.0","Fundraising","Europe","521900000","626280000"
"Senior Implementation Consultant","A good working knowledge of project change frameworks such as\n              Prince 2, and experience of project management within workplace\n              pensions and savings.…","https://www.glassdoor.co.uk/job-listing/senior-implementation-consultant-cushon-JV_IC2671300_KO0,32_KE33,39.htm?jl=1009336678902","Cushon","4.0","Project management, Communication skills","Europe","835040000","981172000"
"Scanning and Filing Assistant","This is an entry-level role, which provides significant exposure\n              to the running of a busy law firm and office. Scanning incoming\n              post across to lawyers;…","https://www.glassdoor.co.uk/job-listing/scanning-and-filing-assistant-setfords-solicitors-JV_IC3294630_KO0,29_KE30,49.htm?jl=1009323369955","Setfords Solicitors","4.4","","Europe","521900000","678470000"
"Marketing Analyst Specialist","Appropriately assess risk when business decisions are made,\n              demonstrating particular consideration for the firm's reputation\n              and safeguarding Citigroup, its……","https://www.glassdoor.co.uk/job-listing/marketing-analyst-specialist-citi-JV_IC2671300_KO0,28_KE29,33.htm?jl=1009307778702","Citi","3.8","Data analysis skills, Financial services,\n              Leadership, Communication skills, Marketing","Europe","1252560000","2400740000"
"Conceptual Creative","Experience working as a Conceptual Creative in a fast-paced\n              marketing, digital or media agency environment - or similar. 4pm\n              Friday finishes all year round.…","https://www.glassdoor.co.uk/job-listing/conceptual-creative-smg-JV_IC2671300_KO0,19_KE20,23.htm?jl=1009187240926","SMG","4.0","Adobe Photoshop, Adobe Illustrator, Adobe Creative\n              Suite, Organisational skills, Adobe InDesign","Europe","688908000","895580400"
"Software Developer","Develop our Sportsbook product and applications. Experience of\n              developing applications using non-blocking IO (event loops). Fun\n              and engaging company events.…","https://www.glassdoor.co.uk/job-listing/software-developer-playtech-JV_IC2671300_KO0,18_KE19,27.htm?jl=1009210724591","Playtech","4.1","Oracle, Kubernetes, Relational databases, NoSQL,\n              MongoDB","Europe","835040000","1169056000"
"Tech Lead","You will work with their team and alongside other teams to develop\n              new product features, progressively improve product quality and to\n              resolve customer issues,……","https://www.glassdoor.co.uk/job-listing/tech-lead-verint-systems-inc-JV_IC3298888_KO0,9_KE10,28.htm?jl=1009293785070","Verint Systems Inc.","4.1","Docker, REST","Europe","876792000","1022924000"
"Senior Copywriter","Content Development: Create engaging and informative content that\n              educates and persuades our target audience, driving brand\n              awareness, engagement, and customer……","https://www.glassdoor.co.uk/job-listing/senior-copywriter-educational-testing-service-ets-JV_IC2671300_KO0,17_KE18,49.htm?jl=1009329722998","Educational Testing Service (ETS)","3.1","English, Project management, Content creation, SEO,\n              Proofreading","Europe","501024000","939420000"
"Business Development Executive - London","You will join QA as a Business Development Executive; your focus\n              will be to prospect new business gained from both cold and warm\n              leads and grow an account base……","https://www.glassdoor.co.uk/job-listing/business-development-executive-london-qa-limited-JV_IC2671300_KO0,37_KE38,48.htm?jl=1009328246703","QA Limited","3.6","B2B sales","Europe","563652000","668032000"
"Graduate Finance Assistant","Day to day, you will be responsible for processing bank receipts,\n              working with foreign currency, reconciling accounts, liaising with\n              our school customers on……","https://www.glassdoor.co.uk/job-listing/graduate-finance-assistant-twinkl-JV_IC3414736_KO0,26_KE27,33.htm?jl=1009340050915","Twinkl","2.1","Sage, Accounting software, QuickBooks,\n              Organisational skills, Communication skills","Europe","521900000","584528000"
"Solutions Architect","PEC enables & delivers personalised customer communications\n              & experiences across all channels, media and business areas\n              supporting the Customer Relationship……","https://www.glassdoor.co.uk/job-listing/solutions-architect-lloyds-banking-group-JV_IC2671300_KO0,19_KE20,40.htm?jl=1009337109440","Lloyds Banking Group","3.5","Cloud architecture, Big data, NoSQL, Google Cloud\n              Platform, Java","Europe","2108476000","2463368000"
"Technical Support Executive","As a technical role, you will be responsible for the\n              troubleshooting of client issues, improving support processes and\n              building relationships with all of our……","https://www.glassdoor.co.uk/job-listing/technical-support-executive-aareon-ag-JV_IC2671300_KO0,27_KE28,37.htm?jl=1009270930025","Aareon AG","3.2","Customer support","Europe","626280000","814164000"
"Project Manager","Drive new business by supplying to bids and other sales\n              activities. This is a hybrid role, requiring an average of 1-2\n              days per week in an office, the rest of……","https://www.glassdoor.co.uk/job-listing/project-manager-sopra-steria-JV_IC2669775_KO0,15_KE16,28.htm?jl=1009342012194","Sopra Steria","3.7","Waterfall, Microsoft Office, Project management,\n              Agile, IT","Europe","981172000","1210808000"
"Learning Technologist (Digital Assessment)","The role will require excellent knowledge and experience of\n              digital assessment platforms and the delivery of digital\n              assessments via VLE platforms.…","https://www.glassdoor.co.uk/job-listing/learning-technologist-digital-assessment-university-of-london-JV_IC2671300_KO0,40_KE41,61.htm?jl=1009318329298","University of London","4.0","Organisational skills, Communication skills, Time\n              management","Europe","835040000","1085552000"
"Sales Development Representative","You’ll be “running your own business” with full autonomy to\n              control your sales strategy. 2 volunteering/community activity\n              days per year.…","https://www.glassdoor.co.uk/job-listing/sales-development-representative-achievers-JV_IC2671300_KO0,32_KE33,42.htm?jl=1009299755904","Achievers","4.1","Salesforce, Communication skills","Europe","730660000","949858000"
"180 Creative Recruiter","The successful candidate will be responsible for managing and\n              growing a portfolio of exciting clients, sourcing and engaging\n              with candidates, driving revenue……","https://www.glassdoor.co.uk/job-listing/180-creative-recruiter-yunojuno-JV_IC2671300_KO0,22_KE23,31.htm?jl=1009207342555","YunoJuno","4.2","Branding, UX, Contracts, Communication skills, Time\n              management","Europe","626280000","1002048000"
"Tech Director","Driven by a culture of self-regulated teamwork, each team -or POD-\n              works directly with our customers with a full maturity path that\n              evolves as they increase……","https://www.glassdoor.co.uk/job-listing/tech-director-globant-JV_IC2671300_KO0,13_KE14,21.htm?jl=1008925565617","Globant","4.1","English, Agile, Leadership","Europe","668032000","1148180000"
"Core Tech Programmer","Design and implement well-engineered, reliable, maintainable, and\n              bug-free code. Collaborate with team members to develop various\n              (engine-) systems.…","https://www.glassdoor.co.uk/job-listing/core-tech-programmer-cloud-imperium-games-JV_IC2691218_KO0,20_KE21,41.htm?jl=1009023544570","Cloud Imperium Games","2.9","C++, Maths","Europe","501024000","605404000"
"Technical Program Manager, Privacy","Experience driving and delivering complex tech programs or\n              products from inception to delivery. This person will be an\n              integral leader in our Product Compliance……","https://www.glassdoor.co.uk/job-listing/technical-program-manager-privacy-meta-JV_IC2671300_KO0,33_KE34,38.htm?jl=1009342747277","Meta","4.0","Programme management, Driving, Distributed systems,\n              Systems engineering, Requirements gathering","Europe","2087600000","2672128000"
"UX Copywriter - (GB)","Collaborate with designers, product managers, and engineers to\n              define user interface requirements for our products.…","https://www.glassdoor.co.uk/job-listing/ux-copywriter-gb-moniepoint-JV_IC2671300_KO0,16_KE17,27.htm?jl=1009308582192","Hidden for privacy reasons","0.0","English, SEO, UX, Organisational skills, Agile","Europe","730660000","1022924000"
"Key Account Manager Fulltime at Tech Startup in London","You ensure a steady progress and are able to accurately forecast\n              and update your pipeline for all key account activities.…","https://www.glassdoor.co.uk/job-listing/key-account-manager-fulltime-at-tech-startup-in-london-neotaste-gmbh-JV_IC2671300_KO0,54_KE55,68.htm?jl=1009341181230","NeoTaste GmbH","5.0","English, Business development, Account management,\n              Communication skills","Europe","835040000","1774460000"
"Product Operations Specialist","Minimum 3 years of experience in product marketing, product\n              management, technical writing, UR/UX or a related field. How we’ll\n              help with finance matters.…","https://www.glassdoor.co.uk/job-listing/product-operations-specialist-qa-limited-JV_IC2671300_KO0,29_KE30,40.htm?jl=1009188948872","QA Limited","3.6","Project management, Product management, UX,\n              Technical writing, Marketing","Europe","709784000","1252560000"
"Events Assistant, Sustainable Workspaces","As you grow with us, you can access additional benefits, including\n              a Learning & Development allowance; enhanced maternity,\n              paternity, and adoption leave & pay……","https://www.glassdoor.co.uk/job-listing/events-assistant-sustainable-workspaces-sustainable-venture-development-partners-JV_IC2671300_KO0,39_KE40,80.htm?jl=1009302615659","Sustainable Venture Development Partners","3.6","","Europe","584528000","605404000"
"Senior Social Creative","We work 3 days in the office and 2 from home, there are no\n              mandatory days so you manage your diary to work with your\n              lifestyle. What we are looking for.…","https://www.glassdoor.co.uk/job-listing/senior-social-creative-coolr-JV_IC2671300_KO0,22_KE23,28.htm?jl=1009117136154","Coolr","4.9","Presentation skills, Copywriting","Europe","626280000","939420000"
"Account Manager - Sports PR","Work is fast paced, varied and challenging, as the team run busy\n              press offices, devise, and implement major brand initiatives -\n              both globally and locally - and……","https://www.glassdoor.co.uk/job-listing/account-manager-sports-pr-hill-knowlton-JV_IC2671300_KO0,25_KE26,39.htm?jl=1009323333580","Hill & Knowlton","3.8","Legal drafting, Media relations, Account management","Europe","835040000","1148180000"
"Partner Marketing Specialist","Proficient in partner marketing and knowledgeable in partner sales\n              strategies, with a proven track record of creating and\n              implementing successful co-marketing……","https://www.glassdoor.co.uk/job-listing/partner-marketing-specialist-workato-JV_IC2671300_KO0,28_KE29,36.htm?jl=1009333564516","Workato","4.1","Social media management, Content creation, SaaS,\n              Marketing","Europe","1523948000","2296360000"
"Office Cleaning Job in North West London, Neasden (NW2)","Emptying waste bins or similar receptacles, transporting waste\n              material to designated collection points. Sweeping floors with\n              brushes or dust control mops.…","https://www.glassdoor.co.uk/job-listing/office-cleaning-job-in-north-west-london-neasden-nw2-bluestorm-recruitment-by-dazzle-JV_IC2671300_KO0,52_KE53,84.htm?jl=1008653448229","Bluestorm Recruitment by Dazzle","3.0","English","Europe","668032000","1043800000"
"Scrum Master","Demonstrated success in fostering team collaboration and driving\n              high-performance culture. Work hand-in-hand with product managers,\n              designers, and other……","https://www.glassdoor.co.uk/job-listing/scrum-master-mhr-international-uk-limited-JV_IC3380454_KO0,12_KE13,41.htm?jl=1009283779305","MHR INTERNATIONAL UK LIMITED","3.4","Project management, Continuous improvement,\n              Software development, Agile, Leadership","Europe","1043800000","1482196000"
"Product Owner","Support the delivery of good customer outcomes through all\n              activities and deliverables, enabling us to act in good faith\n              towards customers, avoid causing……","https://www.glassdoor.co.uk/job-listing/product-owner-aviva-JV_IC2671300_KO0,13_KE14,19.htm?jl=1009317005504","Aviva","3.8","Change management","Europe","1878840000","2442492000"
"VP of Engineering","Passion for innovation, technology, and driving positive change in\n              the industry. Experience with developing and delivering B2B and\n              SaaS based products.…","https://www.glassdoor.co.uk/job-listing/vp-of-engineering-flexciton-JV_IC2671300_KO0,17_KE18,27.htm?jl=1009328041311","Flexciton","3.9","Cloud infrastructure, DevOps, B2B, SaaS, AI","Europe","1983220000","3340160000"
"Data Migration Business Analyst","Collaborating with stakeholders including tech/ops partners and\n              driving the data cleanup activities as well as processing\n              optimisation/automation opportunities.…","https://www.glassdoor.co.uk/job-listing/data-migration-business-analyst-barclays-JV_IC2671300_KO0,31_KE32,40.htm?jl=1009332691888","Barclays","3.9","Jira, Microsoft Powerpoint, Microsoft Excel,\n              Waterfall, Agile","Europe","835040000","1294312000"
"Social Worker - Adult Services","Candidates must hold a Social Work England recognised social work\n              qualification or equivalent, be Social Work England registered and\n              have evidence of continuing……","https://www.glassdoor.co.uk/job-listing/social-worker-adult-services-london-borough-of-hackney-JV_IC2686515_KO0,28_KE29,54.htm?jl=1009346261331","London Borough of Hackney","3.7","Social work, AI, Communication skills","Europe","876792000","960296000"
"Campaign Insights Analyst - 12-month fixed term contract","Analyse the results for campaigns (across email/app/social).\n              Enhanced maternity/paternity/adoption leave pay and gift card for\n              anyone expecting or adopting a……","https://www.glassdoor.co.uk/job-listing/campaign-insights-analyst-12-month-fixed-term-contract-boots-JV_IC3527944_KO0,54_KE55,60.htm?jl=1009336973973","Boots","3.5","Power BI, Relational databases, R, SQL, Adobe\n              Campaign","Europe","501024000","835040000"
"Executive Assistant to CTO","Manage phone calls, taking messages, and supporting external\n              visitors or guests Deal with highly sensitive and confidential\n              information appropriately,……","https://www.glassdoor.co.uk/job-listing/executive-assistant-to-cto-vaarst-JV_IC3280589_KO0,26_KE27,33.htm?jl=1009330547361","Vaarst","4.1","Organisational skills, Communication skills, Time\n              management","Europe","939420000","1221246000"
"Account Executive - Fast Growing Tech Company (100k OTE+)","Achieve sales targets by closing inbound and outbound accounts\n              from SMB to Enterprise Customers. 3+ years of proven ability in\n              managing complex 3-9 month SaaS……","https://www.glassdoor.co.uk/job-listing/account-executive-fast-growing-tech-company-100k-ote-kovai-co-JV_IC4028550_KO0,52_KE53,61.htm?jl=1009234618528","Kovai.co","4.2","Sales, IT, VMWare, AI, Communication skills","Europe","2087600000","2713880000"
"Adviser","Contract Duration: Full-time, Permanent (4 days in the office and\n              1 day work from home)*. The is a respected role that calls for a\n              great degree of discretion,……","https://www.glassdoor.co.uk/job-listing/adviser-goldsmiths-students-union-JV_IC2671290_KO0,7_KE8,33.htm?jl=1009293278062","Goldsmiths Students' Union","4.1","","Europe","542776000","855916000"
"VC Associate, Growth Team (f/m/d), full-time in London, Berlin,\n            Paris, Vienna or Munich","You will be responsible for trend scouting, deal sourcing, and due\n              diligence for investment opportunities. Help with the Growth\n              fund’s key strategic projects,……","https://www.glassdoor.co.uk/job-listing/vc-associate-growth-team-fmd-full-time-in-london-berlin-paris-vienna-or-munich-speedinvest-JV_IC2671300_KO0,78_KE79,90.htm?jl=1009201608495","Speedinvest","3.8","English","Europe","981172000","1377816000"
"Assistant Farm Manager (Dairy)","Due to the frequency that the role holder will drive vehicles a\n              full, current driving licence is also essential for this post.…","https://www.glassdoor.co.uk/job-listing/assistant-farm-manager-dairy-university-of-nottingham-JV_IC3527966_KO0,28_KE29,53.htm?jl=1009327876863","University of Nottingham","4.1","Team management","Europe","709784000","960296000"
"Development Officer / Swyddog Datblygu","The role is instrumental to the project’s success and combines\n              service delivery with the opportunity to work collaboratively and\n              creatively with families, the……","https://www.glassdoor.co.uk/job-listing/development-officer-swyddog-datblygu-prison-advice-and-care-trust-JV_IC3312297_KO0,36_KE37,65.htm?jl=1009317262796","Prison Advice and Care Trust","3.6","IT","Europe","521900000","678470000"
"Office Manager, Institute of Making","Duties include managing the Institute of Making’s financial\n              administration; managing and supporting the Institute’s HR\n              administration; planning, organising and……","https://www.glassdoor.co.uk/job-listing/office-manager-institute-of-making-university-college-london-JV_IC2671300_KO0,34_KE35,60.htm?jl=1009320233626","University College London","4.2","Microsoft Word, Microsoft Excel, Procurement, IT,\n              Office experience","Europe","876792000","1064676000"
"Business Analyst - FLEXCUBE","With an entrepreneurial mindset and creative outlook, we evaluate\n              customers’ problems and craft innovative solutions that involve\n              the use of technologies like……","https://www.glassdoor.co.uk/job-listing/business-analyst-flexcube-wipro-limited-JV_IC2671300_KO0,25_KE26,39.htm?jl=1009322036368","Wipro Limited","3.7","Oracle, Microsoft Outlook, 5G, Business analysis,\n              Project implementation","Europe","876792000","1148180000"
"Application Support Analyst","This is a hybrid position, 3 days per week in the Central London\n              office, offering a great salary and benefits package.…","https://www.glassdoor.co.uk/job-listing/application-support-analyst-synapri-JV_IC2671300_KO0,27_KE28,35.htm?jl=1009327978655","Synapri","5.0","Azure, Microsoft SQL Server, SharePoint,\n              Application support, T-SQL","Europe","939420000","1148180000"
"People Lead","Our customers save on average £15,000 on legal fees per year with\n              Genie. Substantial equipment budget for you to set up a home\n              working environment, including a……","https://www.glassdoor.co.uk/job-listing/people-lead-genie-ai-JV_IC2671300_KO0,11_KE12,20.htm?jl=1009318916576","Genie AI","4.5","Human resources, GitHub","Europe","1252560000","2087600000"
"Commercial Talent Partner (6 Months FTC)","Experience - 3 Years minimum experience sourcing sales talent in a\n              fast paced environment. Reporting directly into the Head of Talent\n              Acquisition, and working……","https://www.glassdoor.co.uk/job-listing/commercial-talent-partner-6-months-ftc-fresha-JV_IC2671300_KO0,38_KE39,45.htm?jl=1009318621422","Fresha","5.0","Sales, ATS","Europe","751536000","1482196000"
"Customer Service Coordinator","Answering inbound calls from Learners, Apprentices and any other\n              customers calling into QA. Slough - Hybrid/Remote (2-3 days in\n              office).…","https://www.glassdoor.co.uk/job-listing/customer-service-coordinator-qa-limited-JV_IC2675166_KO0,28_KE29,39.htm?jl=1009280693665","QA Limited","3.6","Customer service, English, Microsoft Office,\n              Administrative experience, Data entry","Europe","501024000","584528000"
"Director of Delivery Operations","Time off - 27 days holiday, plus 7 additional days off: 1 life\n              event day, 2 volunteer days and 4 company-wide wellbeing days and\n              8 bank holidays per year.…","https://www.glassdoor.co.uk/job-listing/director-of-delivery-operations-multiverse-JV_IC2671300_KO0,31_KE32,42.htm?jl=1009342168193","Multiverse","3.4","Profit & loss, Analysis skills, Continuous\n              improvement, Leadership, Communication skills","Europe","918544000","1273436000"
"Platform Engineer","Our goal is to build deeper relationships with our customers,\n              transforming insurance from a costly necessity to a valued support\n              system.…","https://www.glassdoor.co.uk/job-listing/platform-engineer-policy-expert-JV_IC2671300_KO0,17_KE18,31.htm?jl=1009327651004","Policy Expert","4.7","Cloud infrastructure, OOP, AWS, GitHub, Scalability","Europe","1565700000","1878840000"
"Product Assistant (Asia)","Day to day product support of sales team to ensure efficiency and\n              maximise sales opportunities. Creating sales tools e.g., cheat\n              sheets and templates to support……","https://www.glassdoor.co.uk/job-listing/product-assistant-asia-flight-centre-travel-group-JV_IC3252732_KO0,22_KE23,49.htm?jl=1009333440348","Flight Centre Travel Group","3.5","Time management","Europe","793288000","1565700000"
"Junior Professional Services Consultant","The Junior Consultant is responsible for working with the regional\n              Professional Services team on all post sales activities with\n              Asite’s customers while also……","https://www.glassdoor.co.uk/job-listing/junior-professional-services-consultant-asite-JV_IC2671300_KO0,39_KE40,45.htm?jl=1009239451794","Asite","3.2","Presentation skills, SaaS, Communication skills","Europe","918544000","1043800000"
"Publishing Coordinator, Michael Joseph","Updating systems, recording responses to book submissions,\n              processing expenses and booking external lunches and meetings.…","https://www.glassdoor.co.uk/job-listing/publishing-coordinator-michael-joseph-penguin-books-limited-JV_IC2671300_KO0,37_KE38,59.htm?jl=1009340398654","Penguin Books Limited","4.0","French, Administrative experience, Project\n              management, Organisational skills, Communication skills","Europe","584528000","759886400"
"Social Media & Community Manager","Be the point of contact for all social platforms, triaging and\n              managing all inbound communications and working cross-functionally\n              with customer service, product……","https://www.glassdoor.co.uk/job-listing/social-media-community-manager-cheddar-JV_IC2671300_KO0,30_KE31,38.htm?jl=1009292334013","Cheddar","2.7","","Europe","584528000","835040000"
"Luxury Womenswear Designer","Analyse sales data, customer feedback, and market trends to make\n              informed design decisions and identify opportunities for\n              improvement or new design directions.…","https://www.glassdoor.co.uk/job-listing/luxury-womenswear-designer-rosie-etienne-ltd-JV_IC2671300_KO0,26_KE27,44.htm?jl=1009334004065","Hidden for privacy reasons","0.0","","Europe","1043800000","1148180000"
"Sustainability Analyst","You’ll lead primary research assignments using a variety of\n              methods, including document analysis, online tools such as Factiva\n              and Pulsar, surveys, case studies……","https://www.glassdoor.co.uk/job-listing/sustainability-analyst-radley-yeldar-JV_IC2671300_KO0,22_KE23,36.htm?jl=1009312515625","Radley Yeldar","3.8","Market research, Communication skills","Europe","751536000","1252560000"
"Data Scientist","Joining our team means being part of a passionate group focused on\n              transforming how companies learn from and understand their\n              customers. What you will be doing:…","https://www.glassdoor.co.uk/job-listing/data-scientist-usertesting-JV_IC3312271_KO0,14_KE15,26.htm?jl=1009329436574","UserTesting","3.3","R, Git, SQL, Machine learning, Python","Europe","876792000","1148180000"
"Operations Manager","This includes understanding the team's role within these processes\n              and driving them to actively contribute to personal, team, and\n              regional targets.…","https://www.glassdoor.co.uk/job-listing/operations-manager-vodafone-JV_IC3381021_KO0,18_KE19,27.htm?jl=1009328448826","Vodafone","3.9","Communication skills","Europe","1148180000","2505120000"
"Regional Manager, Workplace Experience","Braze allows any marketer to collect and take action on any amount\n              of data from any source, so they can creatively engage with\n              customers in real time, across……","https://www.glassdoor.co.uk/job-listing/regional-manager-workplace-experience-braze-JV_IC2671300_KO0,37_KE38,43.htm?jl=1009291736122","Braze","4.0","Google Suite, Customer service, Facilities\n              management, Change management, IT","Europe","1544824000","2797384000"
"Technology Trainer","Increase the functional knowledge of our users through a mix of\n              eLearning and written material, Tech Bars, training and 1-2-1\n              desk-side visits.…","https://www.glassdoor.co.uk/job-listing/technology-trainer-clifford-chance-JV_IC2671300_KO0,18_KE19,34.htm?jl=1009320322400","Clifford Chance","4.0","Quality assurance, Mentoring, ServiceNow","Europe","876792000","1461320000"
"Customer Service Advisor","Contacting customers regarding contract queries and being the\n              first point of contact for customers and suppliers. Cycle to Work\n              Scheme & Tech Scheme.…","https://www.glassdoor.co.uk/job-listing/customer-service-advisor-utility-bidder-ltd-JV_IC2691218_KO0,24_KE25,43.htm?jl=1009257838817","Utility Bidder Ltd","4.3","","Europe","521900000","678470000"
"Finance Assistant","Provide general administrative support to the finance department,\n              including filing, correspondence, and other admin tasks as\n              needed.…","https://www.glassdoor.co.uk/job-listing/finance-assistant-prodigi-group-JV_IC2687484_KO0,17_KE18,31.htm?jl=1009324055923","Prodigi Group","3.2","Sage, Microsoft Excel, Accounting software,\n              NetSuite, Microsoft Office","Europe","668032000","730660000"
"People Reporting Analyst","You will report to the Director of People Strategy &\n              Initiatives and be based in London, with a hybrid work arrangement\n              of 3 days in the office.…","https://www.glassdoor.co.uk/job-listing/people-reporting-analyst-deliveroo-JV_IC2671300_KO0,24_KE25,34.htm?jl=1009278402499","Deliveroo","3.4","IT","Europe","835040000","960296000"
"Customer Support Executive","Supporting our customers via the phone (pre booked conference\n              calls), detailing how to use the platform, troubleshooting support\n              enquiries & onboarding new……","https://www.glassdoor.co.uk/job-listing/customer-support-executive-brightlocal-ltd-JV_IC2680716_KO0,26_KE27,42.htm?jl=1009326619037","BrightLocal Ltd","4.9","Live chat, Google Suite, Customer service, Zendesk,\n              SEO","Europe","584528000","759886400"
"Senior Occupancy Planner","Thinking strategically, simplifying the complex, seeing the big\n              picture, and driving results are a few of the role's basic\n              requirements.…","https://www.glassdoor.co.uk/job-listing/senior-occupancy-planner-jll-JV_IC2671300_KO0,24_KE25,28.htm?jl=1009323865024","JLL","3.9","Microsoft Powerpoint, AutoCAD, Microsoft Excel,\n              Microsoft Office, Analysis skills","Europe","855916000","1064676000"
"Curriculum & Learning Technician - Digital Studies","Staff discounts - we give our staff access to discounts to the\n              latest home and Technology across all categories. Excellent CPD\n              opportunities for all staff.…","https://www.glassdoor.co.uk/job-listing/curriculum-learning-technician-digital-studies-newvic-JV_IC2671300_KO0,46_KE47,53.htm?jl=1009316325140","NewVic","2.8","","Europe","626280000","814164000"
"Strategy Partner","Be a driving force of strategic thinking; the Strategy Partner\n              will be integral in coaching and inspiring internal teams to think\n              strategically and creatively……","https://www.glassdoor.co.uk/job-listing/strategy-partner-brainlabs-JV_IC2671300_KO0,16_KE17,26.htm?jl=1009188285872","Brainlabs","3.3","","Europe","626280000","751536000"
"Client Success Executive - Renewals","Excellent Communicator: You have an exceptional telephone manner\n              and can compose professional emails and reports. At Altus, our\n              work is purposeful.…","https://www.glassdoor.co.uk/job-listing/client-success-executive-renewals-altus-group-JV_IC2691218_KO0,33_KE34,45.htm?jl=1009329733636","Altus Group","3.6","Customer service, Upselling, Microsoft Office","Europe","375768000","897668000"
